0101000   //float=2.500000 dec=40
0110011   //float=3.187500 dec=51
0101000   //float=2.500000 dec=40
1111000   //float=7.500000 dec=120
0100011   //float=2.187500 dec=35
1101010   //float=6.625000 dec=106
1000111   //float=4.437500 dec=71
1010101   //float=5.312500 dec=85
0001000   //float=0.500000 dec=8
0100001   //float=2.062500 dec=33
0100111   //float=2.437500 dec=39
0010000   //float=1.000000 dec=16
1110010   //float=7.125000 dec=114
0110010   //float=3.125000 dec=50
1010010   //float=5.125000 dec=82
1011101   //float=5.812500 dec=93
0000101   //float=0.312500 dec=5
0000001   //float=0.062500 dec=1
1100011   //float=6.187500 dec=99
0000010   //float=0.125000 dec=2
1111110   //float=7.875000 dec=126
1101001   //float=6.562500 dec=105
0111011   //float=3.687500 dec=59
1100100   //float=6.250000 dec=100
0100110   //float=2.375000 dec=38
0111101   //float=3.812500 dec=61
1011001   //float=5.562500 dec=89
0000000   //float=0.000000 dec=0
0111010   //float=3.625000 dec=58
1101000   //float=6.500000 dec=104
0101110   //float=2.875000 dec=46
0100000   //float=2.000000 dec=32
1011101   //float=5.812500 dec=93
1110010   //float=7.125000 dec=114
1111001   //float=7.562500 dec=121
1111010   //float=7.625000 dec=122
1000010   //float=4.125000 dec=66
1110010   //float=7.125000 dec=114
0111010   //float=3.625000 dec=58
1111000   //float=7.500000 dec=120
1110111   //float=7.437500 dec=119
1101010   //float=6.625000 dec=106
0101111   //float=2.937500 dec=47
1101001   //float=6.562500 dec=105
1111011   //float=7.687500 dec=123
0100000   //float=2.000000 dec=32
1110101   //float=7.312500 dec=117
0101001   //float=2.562500 dec=41
0110100   //float=3.250000 dec=52
1001011   //float=4.687500 dec=75
1000110   //float=4.375000 dec=70
1110010   //float=7.125000 dec=114
1100011   //float=6.187500 dec=99
1000111   //float=4.437500 dec=71
1000110   //float=4.375000 dec=70
0111101   //float=3.812500 dec=61
0111101   //float=3.812500 dec=61
0011011   //float=1.687500 dec=27
0001100   //float=0.750000 dec=12
1101101   //float=6.812500 dec=109
1011111   //float=5.937500 dec=95
1000010   //float=4.125000 dec=66
1101011   //float=6.687500 dec=107
0100010   //float=2.125000 dec=34
1011000   //float=5.500000 dec=88
0000001   //float=0.062500 dec=1
0111000   //float=3.500000 dec=56
1101010   //float=6.625000 dec=106
0010010   //float=1.125000 dec=18
1011100   //float=5.750000 dec=92
0011010   //float=1.625000 dec=26
1111111   //float=7.937500 dec=127
1101001   //float=6.562500 dec=105
1101000   //float=6.500000 dec=104
1010011   //float=5.187500 dec=83
1010010   //float=5.125000 dec=82
1111000   //float=7.500000 dec=120
1011000   //float=5.500000 dec=88
0101011   //float=2.687500 dec=43
1000010   //float=4.125000 dec=66
1011101   //float=5.812500 dec=93
0010101   //float=1.312500 dec=21
0101110   //float=2.875000 dec=46
1110111   //float=7.437500 dec=119
0011010   //float=1.625000 dec=26
1001001   //float=4.562500 dec=73
1011001   //float=5.562500 dec=89
0110010   //float=3.125000 dec=50
0010000   //float=1.000000 dec=16
1000110   //float=4.375000 dec=70
1111111   //float=7.937500 dec=127
1001001   //float=4.562500 dec=73
1111100   //float=7.750000 dec=124
1110100   //float=7.250000 dec=116
1101010   //float=6.625000 dec=106
0101101   //float=2.812500 dec=45
1010000   //float=5.000000 dec=80
0101111   //float=2.937500 dec=47
0100000   //float=2.000000 dec=32
1111111   //float=7.937500 dec=127
0011111   //float=1.937500 dec=31
1011110   //float=5.875000 dec=94
0111000   //float=3.500000 dec=56
0010111   //float=1.437500 dec=23
1101000   //float=6.500000 dec=104
1100000   //float=6.000000 dec=96
1011100   //float=5.750000 dec=92
1000001   //float=4.062500 dec=65
0010011   //float=1.187500 dec=19
0101011   //float=2.687500 dec=43
1100000   //float=6.000000 dec=96
1110011   //float=7.187500 dec=115
0110000   //float=3.000000 dec=48
1111100   //float=7.750000 dec=124
1110000   //float=7.000000 dec=112
0101001   //float=2.562500 dec=41
1000101   //float=4.312500 dec=69
1100111   //float=6.437500 dec=103
1111100   //float=7.750000 dec=124
1100010   //float=6.125000 dec=98
0011010   //float=1.625000 dec=26
1101110   //float=6.875000 dec=110
1001110   //float=4.875000 dec=78
1011111   //float=5.937500 dec=95
1100101   //float=6.312500 dec=101
1001100   //float=4.750000 dec=76
0101110   //float=2.875000 dec=46
1101101   //float=6.812500 dec=109
1001111   //float=4.937500 dec=79
1111101   //float=7.812500 dec=125
1100110   //float=6.375000 dec=102
0111101   //float=3.812500 dec=61
1100110   //float=6.375000 dec=102
1101100   //float=6.750000 dec=108
0111101   //float=3.812500 dec=61
0000110   //float=0.375000 dec=6
1011010   //float=5.625000 dec=90
1111011   //float=7.687500 dec=123
1010100   //float=5.250000 dec=84
1110000   //float=7.000000 dec=112
0111100   //float=3.750000 dec=60
0011000   //float=1.500000 dec=24
1110011   //float=7.187500 dec=115
1111010   //float=7.625000 dec=122
0000001   //float=0.062500 dec=1
1101101   //float=6.812500 dec=109
1101011   //float=6.687500 dec=107
1100111   //float=6.437500 dec=103
1111111   //float=7.937500 dec=127
1000110   //float=4.375000 dec=70
1010001   //float=5.062500 dec=81
1001000   //float=4.500000 dec=72
1110011   //float=7.187500 dec=115
1111111   //float=7.937500 dec=127
0011010   //float=1.625000 dec=26
0101000   //float=2.500000 dec=40
1110001   //float=7.062500 dec=113
1111000   //float=7.500000 dec=120
1101000   //float=6.500000 dec=104
0101110   //float=2.875000 dec=46
0100100   //float=2.250000 dec=36
0111010   //float=3.625000 dec=58
0000000   //float=0.000000 dec=0
1010100   //float=5.250000 dec=84
1010111   //float=5.437500 dec=87
0000100   //float=0.250000 dec=4
1001001   //float=4.562500 dec=73
1110010   //float=7.125000 dec=114
0001000   //float=0.500000 dec=8
1100101   //float=6.312500 dec=101
0110111   //float=3.437500 dec=55
0100001   //float=2.062500 dec=33
1101000   //float=6.500000 dec=104
1001001   //float=4.562500 dec=73
0111011   //float=3.687500 dec=59
0100011   //float=2.187500 dec=35
0110100   //float=3.250000 dec=52
1001101   //float=4.812500 dec=77
1111100   //float=7.750000 dec=124
1001100   //float=4.750000 dec=76
0010011   //float=1.187500 dec=19
1011001   //float=5.562500 dec=89
1010001   //float=5.062500 dec=81
0011011   //float=1.687500 dec=27
0101000   //float=2.500000 dec=40
1101000   //float=6.500000 dec=104
0001011   //float=0.687500 dec=11
0110010   //float=3.125000 dec=50
0011110   //float=1.875000 dec=30
0101110   //float=2.875000 dec=46
0110011   //float=3.187500 dec=51
0100010   //float=2.125000 dec=34
0011110   //float=1.875000 dec=30
1110110   //float=7.375000 dec=118
0011100   //float=1.750000 dec=28
0011111   //float=1.937500 dec=31
0110110   //float=3.375000 dec=54
1001110   //float=4.875000 dec=78
1100111   //float=6.437500 dec=103
0010011   //float=1.187500 dec=19
0011110   //float=1.875000 dec=30
0101001   //float=2.562500 dec=41
0101001   //float=2.562500 dec=41
1010101   //float=5.312500 dec=85
0011001   //float=1.562500 dec=25
0100011   //float=2.187500 dec=35
1001100   //float=4.750000 dec=76
1110001   //float=7.062500 dec=113
0001010   //float=0.625000 dec=10
0000001   //float=0.062500 dec=1
1011010   //float=5.625000 dec=90
0011011   //float=1.687500 dec=27
0111110   //float=3.875000 dec=62
0010110   //float=1.375000 dec=22
1110000   //float=7.000000 dec=112
0101101   //float=2.812500 dec=45
1101001   //float=6.562500 dec=105
1100101   //float=6.312500 dec=101
0100101   //float=2.312500 dec=37
1110100   //float=7.250000 dec=116
1000000   //float=4.000000 dec=64
0001110   //float=0.875000 dec=14
1000011   //float=4.187500 dec=67
0010100   //float=1.250000 dec=20
0000100   //float=0.250000 dec=4
0000011   //float=0.187500 dec=3
0111101   //float=3.812500 dec=61
1001011   //float=4.687500 dec=75
1110101   //float=7.312500 dec=117
1001000   //float=4.500000 dec=72
0101111   //float=2.937500 dec=47
1010111   //float=5.437500 dec=87
1100001   //float=6.062500 dec=97
0011111   //float=1.937500 dec=31
0101110   //float=2.875000 dec=46
0010000   //float=1.000000 dec=16
0000010   //float=0.125000 dec=2
1011010   //float=5.625000 dec=90
1110100   //float=7.250000 dec=116
1010000   //float=5.000000 dec=80
0000111   //float=0.437500 dec=7
1011110   //float=5.875000 dec=94
1011101   //float=5.812500 dec=93
1100101   //float=6.312500 dec=101
0110101   //float=3.312500 dec=53
0111101   //float=3.812500 dec=61
1101101   //float=6.812500 dec=109
0010000   //float=1.000000 dec=16
0001010   //float=0.625000 dec=10
0010000   //float=1.000000 dec=16
0111101   //float=3.812500 dec=61
1100110   //float=6.375000 dec=102
1010101   //float=5.312500 dec=85
0101010   //float=2.625000 dec=42
1111100   //float=7.750000 dec=124
1100101   //float=6.312500 dec=101
0101001   //float=2.562500 dec=41
0000000   //float=0.000000 dec=0
1110101   //float=7.312500 dec=117
1101010   //float=6.625000 dec=106
1010110   //float=5.375000 dec=86
1011000   //float=5.500000 dec=88
0111001   //float=3.562500 dec=57
0000000   //float=0.000000 dec=0
0110111   //float=3.437500 dec=55
0111000   //float=3.500000 dec=56
1001111   //float=4.937500 dec=79
1110111   //float=7.437500 dec=119
1011111   //float=5.937500 dec=95
0110111   //float=3.437500 dec=55
1010011   //float=5.187500 dec=83
0010111   //float=1.437500 dec=23
0110100   //float=3.250000 dec=52
1100000   //float=6.000000 dec=96
0110111   //float=3.437500 dec=55
1001110   //float=4.875000 dec=78
0001010   //float=0.625000 dec=10
0001001   //float=0.562500 dec=9
0101100   //float=2.750000 dec=44
0111101   //float=3.812500 dec=61
0101001   //float=2.562500 dec=41
0101111   //float=2.937500 dec=47
0111101   //float=3.812500 dec=61
1011000   //float=5.500000 dec=88
1000001   //float=4.062500 dec=65
0111011   //float=3.687500 dec=59
1010000   //float=5.000000 dec=80
1000101   //float=4.312500 dec=69
0110101   //float=3.312500 dec=53
0100101   //float=2.312500 dec=37
1110111   //float=7.437500 dec=119
1110010   //float=7.125000 dec=114
0110011   //float=3.187500 dec=51
1001100   //float=4.750000 dec=76
1001011   //float=4.687500 dec=75
1100001   //float=6.062500 dec=97
0101100   //float=2.750000 dec=44
0100011   //float=2.187500 dec=35
0101010   //float=2.625000 dec=42
0011101   //float=1.812500 dec=29
0111111   //float=3.937500 dec=63
0110011   //float=3.187500 dec=51
1011100   //float=5.750000 dec=92
1001000   //float=4.500000 dec=72
1010011   //float=5.187500 dec=83
0100110   //float=2.375000 dec=38
1010001   //float=5.062500 dec=81
1110010   //float=7.125000 dec=114
1011011   //float=5.687500 dec=91
0101110   //float=2.875000 dec=46
1110011   //float=7.187500 dec=115
1111001   //float=7.562500 dec=121
0000000   //float=0.000000 dec=0
1011001   //float=5.562500 dec=89
0101011   //float=2.687500 dec=43
0001001   //float=0.562500 dec=9
1010100   //float=5.250000 dec=84
0110011   //float=3.187500 dec=51
0101110   //float=2.875000 dec=46
0000011   //float=0.187500 dec=3
1011001   //float=5.562500 dec=89
1000001   //float=4.062500 dec=65
1011111   //float=5.937500 dec=95
0101011   //float=2.687500 dec=43
1101101   //float=6.812500 dec=109
1000001   //float=4.062500 dec=65
1010111   //float=5.437500 dec=87
1000000   //float=4.000000 dec=64
0111000   //float=3.500000 dec=56
0000101   //float=0.312500 dec=5
0010111   //float=1.437500 dec=23
0011010   //float=1.625000 dec=26
0110111   //float=3.437500 dec=55
0001100   //float=0.750000 dec=12
0011110   //float=1.875000 dec=30
1000111   //float=4.437500 dec=71
0110101   //float=3.312500 dec=53
0110000   //float=3.000000 dec=48
0010111   //float=1.437500 dec=23
0000010   //float=0.125000 dec=2
1000000   //float=4.000000 dec=64
1100001   //float=6.062500 dec=97
0011000   //float=1.500000 dec=24
0110110   //float=3.375000 dec=54
1111101   //float=7.812500 dec=125
0000101   //float=0.312500 dec=5
0100011   //float=2.187500 dec=35
0111000   //float=3.500000 dec=56
0110000   //float=3.000000 dec=48
1110101   //float=7.312500 dec=117
1111100   //float=7.750000 dec=124
1010010   //float=5.125000 dec=82
1000111   //float=4.437500 dec=71
0110010   //float=3.125000 dec=50
0101101   //float=2.812500 dec=45
0001110   //float=0.875000 dec=14
1101000   //float=6.500000 dec=104
0111111   //float=3.937500 dec=63
1001001   //float=4.562500 dec=73
0101101   //float=2.812500 dec=45
0101100   //float=2.750000 dec=44
0011110   //float=1.875000 dec=30
0100010   //float=2.125000 dec=34
1000011   //float=4.187500 dec=67
1111000   //float=7.500000 dec=120
1111101   //float=7.812500 dec=125
0001001   //float=0.562500 dec=9
0101110   //float=2.875000 dec=46
1100001   //float=6.062500 dec=97
1010000   //float=5.000000 dec=80
1100000   //float=6.000000 dec=96
1101100   //float=6.750000 dec=108
0010000   //float=1.000000 dec=16
1001111   //float=4.937500 dec=79
1101011   //float=6.687500 dec=107
0001100   //float=0.750000 dec=12
0110010   //float=3.125000 dec=50
1110011   //float=7.187500 dec=115
1010100   //float=5.250000 dec=84
0011100   //float=1.750000 dec=28
0111010   //float=3.625000 dec=58
1000101   //float=4.312500 dec=69
0100100   //float=2.250000 dec=36
1110111   //float=7.437500 dec=119
1111100   //float=7.750000 dec=124
0001110   //float=0.875000 dec=14
0011000   //float=1.500000 dec=24
1111000   //float=7.500000 dec=120
0100101   //float=2.312500 dec=37
0111000   //float=3.500000 dec=56
0000011   //float=0.187500 dec=3
1001001   //float=4.562500 dec=73
0001001   //float=0.562500 dec=9
0011000   //float=1.500000 dec=24
1110110   //float=7.375000 dec=118
1111100   //float=7.750000 dec=124
1100000   //float=6.000000 dec=96
1101110   //float=6.875000 dec=110
0001101   //float=0.812500 dec=13
1111011   //float=7.687500 dec=123
1100000   //float=6.000000 dec=96
0011111   //float=1.937500 dec=31
0111011   //float=3.687500 dec=59
0010100   //float=1.250000 dec=20
1010101   //float=5.312500 dec=85
0100011   //float=2.187500 dec=35
1110111   //float=7.437500 dec=119
1100101   //float=6.312500 dec=101
1110001   //float=7.062500 dec=113
1111100   //float=7.750000 dec=124
1011100   //float=5.750000 dec=92
0011010   //float=1.625000 dec=26
0001010   //float=0.625000 dec=10
1101001   //float=6.562500 dec=105
0010001   //float=1.062500 dec=17
1101010   //float=6.625000 dec=106
0010001   //float=1.062500 dec=17
1010110   //float=5.375000 dec=86
1111101   //float=7.812500 dec=125
1101110   //float=6.875000 dec=110
0010001   //float=1.062500 dec=17
1011110   //float=5.875000 dec=94
0110000   //float=3.000000 dec=48
0100101   //float=2.312500 dec=37
0111011   //float=3.687500 dec=59
0110001   //float=3.062500 dec=49
0010101   //float=1.312500 dec=21
1100000   //float=6.000000 dec=96
1001101   //float=4.812500 dec=77
0111010   //float=3.625000 dec=58
0000111   //float=0.437500 dec=7
0100101   //float=2.312500 dec=37
1000001   //float=4.062500 dec=65
0110000   //float=3.000000 dec=48
1000100   //float=4.250000 dec=68
0001101   //float=0.812500 dec=13
1011001   //float=5.562500 dec=89
0000000   //float=0.000000 dec=0
0101000   //float=2.500000 dec=40
0010111   //float=1.437500 dec=23
1001011   //float=4.687500 dec=75
0010110   //float=1.375000 dec=22
0000111   //float=0.437500 dec=7
1000001   //float=4.062500 dec=65
0010010   //float=1.125000 dec=18
0110110   //float=3.375000 dec=54
1010110   //float=5.375000 dec=86
1100011   //float=6.187500 dec=99
1011000   //float=5.500000 dec=88
0001100   //float=0.750000 dec=12
1000100   //float=4.250000 dec=68
0100100   //float=2.250000 dec=36
0010110   //float=1.375000 dec=22
1010110   //float=5.375000 dec=86
1000110   //float=4.375000 dec=70
1010000   //float=5.000000 dec=80
1000010   //float=4.125000 dec=66
1111111   //float=7.937500 dec=127
0101100   //float=2.750000 dec=44
1111000   //float=7.500000 dec=120
0111101   //float=3.812500 dec=61
1001100   //float=4.750000 dec=76
1111010   //float=7.625000 dec=122
1111011   //float=7.687500 dec=123
1011010   //float=5.625000 dec=90
1111000   //float=7.500000 dec=120
0010011   //float=1.187500 dec=19
0111011   //float=3.687500 dec=59
1000010   //float=4.125000 dec=66
1000101   //float=4.312500 dec=69
0101101   //float=2.812500 dec=45
0101100   //float=2.750000 dec=44
1101010   //float=6.625000 dec=106
0000001   //float=0.062500 dec=1
1101011   //float=6.687500 dec=107
1100100   //float=6.250000 dec=100
0010011   //float=1.187500 dec=19
0100100   //float=2.250000 dec=36
1011110   //float=5.875000 dec=94
0010111   //float=1.437500 dec=23
0100010   //float=2.125000 dec=34
1100111   //float=6.437500 dec=103
0100100   //float=2.250000 dec=36
0011111   //float=1.937500 dec=31
0001001   //float=0.562500 dec=9
1111110   //float=7.875000 dec=126
1001001   //float=4.562500 dec=73
1011111   //float=5.937500 dec=95
1010110   //float=5.375000 dec=86
1001010   //float=4.625000 dec=74
1101000   //float=6.500000 dec=104
0011011   //float=1.687500 dec=27
1101000   //float=6.500000 dec=104
1010111   //float=5.437500 dec=87
0100011   //float=2.187500 dec=35
0000011   //float=0.187500 dec=3
1000011   //float=4.187500 dec=67
0011000   //float=1.500000 dec=24
1111100   //float=7.750000 dec=124
1001111   //float=4.937500 dec=79
0111010   //float=3.625000 dec=58
0101010   //float=2.625000 dec=42
0110001   //float=3.062500 dec=49
0111110   //float=3.875000 dec=62
0010001   //float=1.062500 dec=17
1110111   //float=7.437500 dec=119
0111110   //float=3.875000 dec=62
0111010   //float=3.625000 dec=58
0000100   //float=0.250000 dec=4
0000101   //float=0.312500 dec=5
0110001   //float=3.062500 dec=49
1111111   //float=7.937500 dec=127
0000001   //float=0.062500 dec=1
0111110   //float=3.875000 dec=62
1101001   //float=6.562500 dec=105
1111111   //float=7.937500 dec=127
1101111   //float=6.937500 dec=111
0110100   //float=3.250000 dec=52
0101111   //float=2.937500 dec=47
0001011   //float=0.687500 dec=11
1011101   //float=5.812500 dec=93
0101011   //float=2.687500 dec=43
1111110   //float=7.875000 dec=126
0001011   //float=0.687500 dec=11
1010001   //float=5.062500 dec=81
0010010   //float=1.125000 dec=18
1111110   //float=7.875000 dec=126
1110111   //float=7.437500 dec=119
0011010   //float=1.625000 dec=26
0101101   //float=2.812500 dec=45
1110100   //float=7.250000 dec=116
0110010   //float=3.125000 dec=50
0100101   //float=2.312500 dec=37
0100101   //float=2.312500 dec=37
1110101   //float=7.312500 dec=117
0011101   //float=1.812500 dec=29
1100101   //float=6.312500 dec=101
0011011   //float=1.687500 dec=27
1100010   //float=6.125000 dec=98
1001111   //float=4.937500 dec=79
1000001   //float=4.062500 dec=65
0000000   //float=0.000000 dec=0
0010101   //float=1.312500 dec=21
0010011   //float=1.187500 dec=19
0000010   //float=0.125000 dec=2
0000101   //float=0.312500 dec=5
0010100   //float=1.250000 dec=20
1101000   //float=6.500000 dec=104
0011101   //float=1.812500 dec=29
0101101   //float=2.812500 dec=45
0001110   //float=0.875000 dec=14
1010110   //float=5.375000 dec=86
0101101   //float=2.812500 dec=45
1010110   //float=5.375000 dec=86
0111000   //float=3.500000 dec=56
1001000   //float=4.500000 dec=72
1100001   //float=6.062500 dec=97
1011000   //float=5.500000 dec=88
1001001   //float=4.562500 dec=73
0110011   //float=3.187500 dec=51
1110111   //float=7.437500 dec=119
1000100   //float=4.250000 dec=68
1010101   //float=5.312500 dec=85
0010110   //float=1.375000 dec=22
1110110   //float=7.375000 dec=118
1010001   //float=5.062500 dec=81
0111101   //float=3.812500 dec=61
0111011   //float=3.687500 dec=59
0001110   //float=0.875000 dec=14
0111001   //float=3.562500 dec=57
1010001   //float=5.062500 dec=81
0001000   //float=0.500000 dec=8
1111001   //float=7.562500 dec=121
0010101   //float=1.312500 dec=21
1101010   //float=6.625000 dec=106
1000010   //float=4.125000 dec=66
1011110   //float=5.875000 dec=94
1011111   //float=5.937500 dec=95
1111011   //float=7.687500 dec=123
1110101   //float=7.312500 dec=117
0000111   //float=0.437500 dec=7
0010110   //float=1.375000 dec=22
1100010   //float=6.125000 dec=98
0101010   //float=2.625000 dec=42
1101101   //float=6.812500 dec=109
0110101   //float=3.312500 dec=53
0010111   //float=1.437500 dec=23
0011010   //float=1.625000 dec=26
1111000   //float=7.500000 dec=120
1101010   //float=6.625000 dec=106
0010101   //float=1.312500 dec=21
1101111   //float=6.937500 dec=111
0010110   //float=1.375000 dec=22
1111010   //float=7.625000 dec=122
1110110   //float=7.375000 dec=118
0011100   //float=1.750000 dec=28
0100001   //float=2.062500 dec=33
0001010   //float=0.625000 dec=10
0000011   //float=0.187500 dec=3
0101010   //float=2.625000 dec=42
0100110   //float=2.375000 dec=38
1010100   //float=5.250000 dec=84
